t,planned_x,planned_y,planned_z,planned_p1,planned_p2,planned_p3,actual_x,actual_y,actual_z,actual_p1,actual_p2,actual_p3,tracking_error_xy,tracking_error_z,segment_id,is_travel,is_retract
0.5768,2.8539,0.3006,0.1000,0.5663,0.0000,0.0000,2907.4689,374.4235,0.1000,0.5639,0.0000,0.0000,2928.6099,0.0000,0,0,0
0.5779,2.8213,0.2470,0.1000,0.5676,0.0000,0.0000,2907.4689,374.4235,0.1000,0.5639,0.0000,0.0000,2928.6491,0.0000,0,0,0
0.5790,2.7982,0.1874,0.1000,0.5688,0.0000,0.0000,2801.8444,208.7561,0.1000,0.5662,0.0000,0.0000,2806.8061,0.0000,0,0,0
0.5800,2.7751,0.1278,0.1000,0.5701,0.0000,0.0000,2801.8444,208.7561,0.1000,0.5662,0.0000,0.0000,2806.8336,0.0000,0,0,0
0.5811,2.7625,0.0639,0.1000,0.5714,0.0000,0.0000,2775.0000,128.0000,0.1000,0.5687,0.0000,0.0000,2775.1880,0.0000,0,0,0
0.5822,2.7500,0.0000,0.1000,0.5727,0.0000,0.0000,2775.0000,128.0000,0.1000,0.5687,0.0000,0.0000,2775.2034,0.0000,0,0,0
0.5833,2.7489,-0.0663,0.1000,0.5740,0.0000,0.0000,2748.9996,-54.1913,0.1000,0.5722,0.0000,0.0000,2746.7840,0.0000,0,0,0
0.5844,2.7477,-0.1326,0.1000,0.5753,0.0000,0.0000,2748.9996,-54.1913,0.1000,0.5722,0.0000,0.0000,2746.7838,0.0000,0,0,0
0.5856,2.7584,-0.1993,0.1000,0.5767,0.0000,0.0000,2758.0000,-217.0997,0.1000,0.5750,0.0000,0.0000,2763.7659,0.0000,0,0,0
0.5867,2.7691,-0.2660,0.1000,0.5780,0.0000,0.0000,2758.0000,-217.0997,0.1000,0.5750,0.0000,0.0000,2763.7500,0.0000,0,0,0
0.5879,2.7918,-0.3309,0.1000,0.5794,0.0000,0.0000,2792.9614,-333.7026,0.1000,0.5780,0.0000,0.0000,2810.0149,0.0000,0,0,0
0.5890,2.8144,-0.3958,0.1000,0.5807,0.0000,0.0000,2792.9614,-333.7026,0.1000,0.5780,0.0000,0.0000,2809.9847,0.0000,0,0,0
0.5902,2.8487,-0.4568,0.1000,0.5821,0.0000,0.0000,2849.0756,-466.6782,0.1000,0.5798,0.0000,0.0000,2884.1585,0.0000,0,0,0
0.5913,2.8829,-0.5178,0.1000,0.5835,0.0000,0.0000,2883.0000,-518.0000,0.1000,0.5798,0.0000,0.0000,2926.2369,0.0000,0,0,0
0.5925,2.9281,-0.5728,0.1000,0.5849,0.0000,0.0000,2883.0000,-518.0000,0.1000,0.5821,0.0000,0.0000,2926.1827,0.0000,0,0,0
0.5937,2.9733,-0.6277,0.1000,0.5863,0.0000,0.0000,2973.0001,-620.3795,0.1000,0.5847,0.0000,0.0000,3033.9993,0.0000,0,0,0
0.5949,3.0283,-0.6747,0.1000,0.5878,0.0000,0.0000,3032.7118,-674.9819,0.1000,0.5862,0.0000,0.0000,3103.8158,0.0000,0,0,0
0.5962,3.0833,-0.7217,0.1000,0.5892,0.0000,0.0000,3082.6064,-724.5927,0.1000,0.5877,0.0000,0.0000,3163.4557,0.0000,0,0,0
0.5974,3.1468,-0.7589,0.1000,0.5906,0.0000,0.0000,3150.3324,-759.0000,0.1000,0.5892,0.0000,0.0000,3237.2375,0.0000,0,0,0
0.5986,3.2102,-0.7961,0.1000,0.5921,0.0000,0.0000,3150.3324,-759.0000,0.1000,0.5892,0.0000,0.0000,3237.1671,0.0000,0,0,0
0.5999,3.2804,-0.8221,0.1000,0.5936,0.0000,0.0000,3283.9162,-822.0002,0.1000,0.5921,0.0000,0.0000,3381.8494,0.0000,0,0,0
0.6011,3.3505,-0.8480,0.1000,0.5951,0.0000,0.0000,3350.0005,-852.9221,0.1000,0.5936,0.0000,0.0000,3453.4181,0.0000,0,0,0
0.6024,3.4252,-0.8615,0.1000,0.5966,0.0000,0.0000,3476.7951,-862.5619,0.1000,0.5945,0.0000,0.0000,3578.6626,0.0000,0,0,0
0.6037,3.5000,-0.8750,0.1000,0.5981,0.0000,0.0000,3476.7951,-862.5619,0.1000,0.5945,0.0000,0.0000,3578.5868,0.0000,0,0,0
0.6050,3.5772,-0.8752,0.1000,0.5996,0.0000,0.0000,3500.0000,-875.0000,0.1000,0.5967,0.0000,0.0000,3604.0348,0.0000,0,0,0
0.6062,3.6544,-0.8754,0.1000,0.6011,0.0000,0.0000,3654.0000,-875.0000,0.1000,0.5967,0.0000,0.0000,3753.5473,0.0000,0,0,0
0.6076,3.7316,-0.8619,0.1000,0.6027,0.0000,0.0000,3654.0000,-875.0000,0.1000,0.5991,0.0000,0.0000,3753.4753,0.0000,0,0,0
0.6089,3.8088,-0.8483,0.1000,0.6043,0.0000,0.0000,3654.0000,-875.0000,0.1000,0.5991,0.0000,0.0000,3753.4034,0.0000,0,0,0
0.6102,3.8836,-0.8211,0.1000,0.6058,0.0000,0.0000,3883.0728,-821.0001,0.1000,0.6042,0.0000,0.0000,3964.9467,0.0000,0,0,0
0.6115,3.9583,-0.7939,0.1000,0.6074,0.0000,0.0000,4007.4130,-793.9930,0.1000,0.6055,0.0000,0.0000,4081.2761,0.0000,0,0,0
0.6129,4.0282,-0.7534,0.1000,0.6090,0.0000,0.0000,4011.8911,-753.0214,0.1000,0.6055,0.0000,0.0000,4077.8514,0.0000,0,0,0
0.6142,4.0981,-0.7128,0.1000,0.6106,0.0000,0.0000,4011.8911,-753.0214,0.1000,0.6069,0.0000,0.0000,4077.7902,0.0000,0,0,0
0.6156,4.1608,-0.6600,0.1000,0.6122,0.0000,0.0000,4164.7318,-660.0032,0.1000,0.6106,0.0000,0.0000,4212.4915,0.0000,0,0,0
0.6170,4.2235,-0.6071,0.1000,0.6139,0.0000,0.0000,4223.0807,-607.0026,0.1000,0.6117,0.0000,0.0000,4262.2145,0.0000,0,0,0
0.6184,4.2767,-0.5431,0.1000,0.6155,0.0000,0.0000,4223.0807,-607.0026,0.1000,0.6122,0.0000,0.0000,4262.1709,0.0000,0,0,0
0.6198,4.3299,-0.4792,0.1000,0.6172,0.0000,0.0000,4329.7817,-502.9302,0.1000,0.6155,0.0000,0.0000,4354.5367,0.0000,0,0,0
0.6212,4.3718,-0.4058,0.1000,0.6188,0.0000,0.0000,4373.3720,-381.3899,0.1000,0.6165,0.0000,0.0000,4385.5800,0.0000,0,0,0
0.6226,4.4136,-0.3325,0.1000,0.6205,0.0000,0.0000,4373.3720,-381.3899,0.1000,0.6165,0.0000,0.0000,4385.5447,0.0000,0,0,0
0.6240,4.4424,-0.2519,0.1000,0.6222,0.0000,0.0000,4442.1229,-251.0204,0.1000,0.6205,0.0000,0.0000,4444.7602,0.0000,0,0,0
0.6255,4.4711,-0.1712,0.1000,0.6239,0.0000,0.0000,4470.9999,-166.7186,0.1000,0.6222,0.0000,0.0000,4469.6328,0.0000,0,0,0
0.6269,4.4856,-0.0856,0.1000,0.6256,0.0000,0.0000,4486.0000,-92.4230,0.1000,0.6235,0.0000,0.0000,4482.4656,0.0000,0,0,0
0.6284,4.5000,-0.0000,0.1000,0.6274,0.0000,0.0000,4486.0000,-92.4230,0.1000,0.6235,0.0000,0.0000,4482.4529,0.0000,0,0,0
0.6299,4.4992,0.0880,0.1000,0.6291,0.0000,0.0000,4498.9999,96.5059,0.1000,0.6263,0.0000,0.0000,4495.5347,0.0000,0,0,0
0.6313,4.4985,0.1761,0.1000,0.6308,0.0000,0.0000,4498.9999,96.5059,0.1000,0.6263,0.0000,0.0000,4495.5336,0.0000,0,0,0
0.6328,4.4821,0.2638,0.1000,0.6326,0.0000,0.0000,4482.0022,265.7897,0.1000,0.6263,0.0000,0.0000,4485.3863,0.0000,0,0,0
0.6343,4.4658,0.3515,0.1000,0.6344,0.0000,0.0000,4465.9974,370.3977,0.1000,0.6297,0.0000,0.0000,4476.8514,0.0000,0,0,0
0.6358,4.4340,0.4362,0.1000,0.6362,0.0000,0.0000,4433.9990,427.7540,0.1000,0.6343,0.0000,0.0000,4450.1289,0.0000,0,0,0
